F;         Irina            
M;     Jeffrey
F;           Iris           
M;       Jefter
F;           Irís           
M;      Jeison
F;           Íris           
M;   Jekssimil
F;           íris           
M;      Jelany
F;           Ìris           
M;      Jelson
F;         Irley            
M;       Jemy
F;        Iryna             
M;        Jenil
F;           Isa            
M;    Jeovane
F;      Isabel              
M;     Jerciley
F;     Isabela              
M;   Jeremias
F;     Isabele              
M;    Jeremie
F;   Isabelina              
M;     Jeremy
F;    Isabella              
M;     Jérémy
F;    Isabelle              
M;   Jerónimo
F;     Isabelli             
M;      Jerson
F;    Isabelly              
M;   Jerykson
F;     Isabely              
M;       Jesse
F;     Isadora              
M;       Jessé
F;    Isamara               
M;    Jessimar
F;      Isatou              
M;      Jester
F;        Isaura            
M;    Jesualdo
F;        Ishani            
M;        Jesus
F;        Ishika            
M;        Jesús
F;    Ishtmeet              
M;        Jevan
F;         Isilda           
M;    Jewilson
F;           Isis           
M;      Jeydan
F;           Isís           
M;      Jeyson
F;           Ísis           
M;    Jheidane
F;           Isla           
M;   Jhonatann
F;      Ismaela             
M;   Jhonathan
F;       Ismália            
M;           Ji
F;       Ismara             
M;         Jialin
F;      Ismeria             
M;     Jiaming
F;         Isoke            
M;         Jiany
F;           Isra           
M;       Jimmy
F;         Israa            
M;    Jindveer
F;     Itamara              
M;        Jinkel
F;        Itiane            
M;       Jivreet
F;     Itzayana             
M;       Jiyaan
F;          Itzel           
M;           Jó
F;            Iva           
M;        Joabe
F;      Ivaldira            
M;     Joachim
F;         Ivana            
M;         Joan
F;      Ivandra             
M;         João
F;        Ivânia            
M;    Joaquim
F;       Ivanise            
M;     Joaquin
F;       Ivanka             
M;     Joaquín
F;       Ivanna             
M;         Joás
F;       Ivanne             
M;         Joaz
F;         Ivete            
M;          Joe
F;           Ivie           
M;          Joel
F;        Ivone             
M;      Joelson
F;         Ivory            
M;         Jofre
F;            Ivy           
M;        Johan
F;        Izabel            
M;    Johandry
F;       Izabela            
M;       Johen
F;      Izabella            
M;         John
F;      Izadora             
M;      Johnny
F;        Izaine            
M;     Johnson
F;       Izidora            
M;    Johnston
F;       Jaciara            
M;        Johny
F;       Jacinta            
M;          Joio
F;        Jacira            
M;        Jolan
F;     Jackline             
M;       Joliam
F;   Jacqueline             
M;          Jon
F;      Jacyara             
M;        Jonah
F;    Jacymiilly            
M;        Jonan
F;          Jada            
M;        Jonas
F;        Jaddy             
M;       Jonata
F;          Jade            
M;       Jonatã
F;   Jade-Noémi             
M;      Jonatão
F;          Jady            
M;      Jonatas
F;           Jael           
M;      Jónatas
F;        Jaiane            
M;      Jonatha
F;        Jaidee            
M;    Jonathan
F;        Jailma            
M;   Jonathane
F;         Jailsa           
M;     Jonathas
F;          Jaine           
M;       Jonhas
F;      Jainisha            
M;          Jóni
F;         Jalica           
M;        Jonny
F;          Jalny           
M;        Jorcel
F;        Jamilly           
M;       Jordan
F;        Jamily            
M;      Jordano
F;          Jana            
M;         Jordi
F;       Janaina            
M;        Jorge
F;       Janaína            
M;   Jorgerichie
F;     Janajane             
M;         José
F;       Jandira            
M;    Joseberto
F;       Jandria            
M;       Josefhi
F;          Jane            
M;     Josemar
F;    Jane-Grace            
M;       Joseph
F;     Janejana             
M;         Josh
F;       Janelle            
M;       Joshua
F;        Janete            
M;        Josias
F;           Jani           
M;        Josiel
F;        Janice            
M;      Josimar
F;        Janilza           
M;       Josino
F;        Janina            
M;       Joston
F;        Janine            
M;        Josué
F;         Janira           
M;      Joubert
F;       Janircia           
M;       Jovani
F;        Janisis           
M;       Jovany
F;         Janna            
M;      Joviano
F;       Jannah             
M;          Joy
F;        Jannat            
M;   Joyalpreet
F;   Jannatpreet            
M;       Joywin
F;      Jannatul            
M;         Juan
F;         Janne            
M;      Jucilino
F;        Japjot            
M;         Jude
F;       Japleen            
M;       Júdice
F;     Jaqueline            
M;          Juel
F;          Jaqui           
M;      Juelson
F;         Járcia           
M;         Jules
F;   Jashandeep             
M;        Julian
F;         Jasira           
M;        Julián
F;       Jaskirat           
M;        Júlian
F;       Jasleen            
M;       Juliann
F;         Jaslyn           
M;       Juliano
F;   Jasmeen              
M;       Julião
F;    Jasmeet             
M;       Julien
F;    Jasmim              
M;        Julio
F;     Jasmin             
M;        Júlio
F;    Jasmina             
M;         Jun
F;    Jasmine             
M;       Junaid
F;    Jasnoor             
M;     Junayed
F;      Jassira           
M;        Júnio
F;        Jaya            
M;       Junior
F;      Jayara            
M;       Júnior
F;     Jaycee             
M;   Junior-Hervé
F;       Jayde            
M;        Juno
F;      Jaydin            
M;        Junxi
F;      Jaylee            
M;       Junxin
F;     Jazmin             
M;       Justin
F;   Jazzmine             
M;      Justino
F;       Jeana            
M;        Justo
F;    Jeanete             
M;      Juvenal
F;    Jeanine             
M;       Jyanio
F;     Jeanne             
M;          Ka
F;       Jeany            
M;        Kabir
F;    Jeckliny            
M;         Kael
F;       Jeidy            
M;        Kahel
F;    Jeisiane            
M;        Kahil
F;    Jemima              
M;      Kahine
F;        Jéni            
M;          Kai
F;     Jenifer            
M;      Kaiden
F;     Jénifer            
M;       Kaidó
F;    Jeniffer            
M;       Kailan
F;    Jennifer            
M;       Kailon
F;      Jenny             
M;         Kaio
F;   Jennyfer             
M;      Kaique
F;        Jeny            
M;         Kaïs
F;   Jeovania             
M;       Kaiser
F;   Jerónima             
M;        Kaleb
F;      Jerusa            
M;      Kalebe
F;    Jessana             
M;      Kaleny
F;    Jessiane            
M;        Kalile
F;     Jessica            
M;        Kamil
F;     Jéssica            
M;        Kane
F;      Jessie            
M;       Kanish
F;       Jessy            
M;       kanye
F;     Jessyca            
M;     Karamjot
F;     Jéssyca            
M;       Karan
F;       Jewel            
M;    Karanphich
F;      Jeysse            
M;      Kareem
F;     Jezabel            
M;        Karlo
F;   Jhennifer            
M;      Karsten
F;       Jhulli           
M;     Kartavya
F;               Jia           
M;    Kaspar
F;           Jigisha           
M;      Kauã
F;           Jihane            
M;     Kauai
F;               Jil           
M;     Kauan
F;          Jilsiany           
M;     Kaven
F;             Jinal           
M;   Kawame
F;              Jing           
M;   Kawaren
F;              Jiya           
M;       Kay
F;        Joadmila             
M;     Kayck
F;          Joalete            
M;    Kaydan
F;            Joana            
M;    Kayden
F;        Joaninha             
M;    Kaydon
F;          Joanna             
M;    Kayene
F;         Joaquim             
M;     Kayke
F;        Joaquina             
M;     Kayle
F;         Joceane             
M;    Kaylen
F;         Joceline            
M;      Kayo
F;          Jocelyn            
M;    Kayron
F;         Jocyana             
M;    Kayser
F;          Jocyara            
M;    Kayson
F;         Jodelsia            
M;      Kayu
F;            Joelly           
M;    Kayvan
F;          Joelma             
M;    Kazuki
F;          Johaina            
M;    Keanu
F;         Johanna             
M;     Keany
F;   Johanna-Sophie            
M;     Keicy
F;               Joi           
M;      Keid
F;             Joice           
M;    Keidan
F;       Joicimara             
M;    Keison
F;             Joicy           
M;    Keiyan
F;     Jomila-Lucía            
M;     Kejan
F;          Jonyfer            
M;     Kelby
F;      Joquebede              
M;     Kelcio
F;          Joraide            
M;     Kelian
F;         Jordana             
M;     Kellen
F;        Jordanna             
M;    Kellvin
F;           Josana            
M;   Kellyson
F;             José            
M;    Kelson
F;       Joseandra             
M;    Kelton
F;         Joseane             
M;    kelton
F;        Joseanne             
M;     Kelve
F;           Josefa            
M;    Kelvim
F;         Josefina            
M;     Kelvin
F;           Josélia           
M;     kelvin
F;         Joselina            
M;     Kelvio
F;       Josemara              
M;     Kelvy
F;          Josiana            
M;    Kelvyn
F;          Josiane            
M;    Kélyan
F;        Josianne             
M;    Kemer
F;      Josiany             
M;       Ken
F;         Josy             
M;      Kenay
F;          Joti            
M;   Kenderson
F;      Jovana              
M;     Kendji
F;         Joya             
M;     Kendjy
F;        Joyce             
M;    Kendrick
F;     Joyciane             
M;     Kendro
F;     Jozefina             
M;     Kendy
F;      Juanita             
M;     Kendzo
F;       Juceila            
M;      Kener
F;     Jucelene             
M;     Kenesh
F;    Jucemara              
M;      Keng
F;       Judite             
M;      Kenik
F;      Juisney             
M;    Kennedy
F;          Juli            
M;    Kenneth
F;         Julia            
M;     Kenny
F;         Júlia            
M;    Kenshin
F;      Juliana             
M;      Kenye
F;     Julianna             
M;      Kenzi
F;      Juliany             
M;      Kenzo
F;         Julie            
M;      Kenzy
F;         Juliê            
M;     Kérian
F;       Julieta            
M;    Késmen
F;       Julieth            
M;      Keval
F;      Juliette            
M;      Kevan
F;        Juline            
M;      Kévan
F;      Julinha             
M;     Kevem
F;         Jullia           
M;      Keven
F;     Jullyana             
M;       Kevil
F;      Jumina              
M;     Kevim
F;         June             
M;     Kévim
F;        Júnia             
M;      kévim
F;         Juno             
M;      Kevin
F;     Jusilene             
M;      kevin
F;      Jussara             
M;      Kévin
F;        Justa             
M;   Kevindeep
F;      Justýna             
M;      Kevyn
F;   Juweyriyah             
M;      Keyan
F;        Jysea             
M;     Keyden
F;           Ka             
M;     Keyllen
F;    Kadiatou              
M;     Keylor
F;   Kadidjatou             
M;     Keyson
F;       Kadija             
M;      Keyur
F;      Kadijah             
M;     Keyush
F;        Kaela             
M;    Khadime
F;     Kaelynn              
M;      Khael
F;          Kai             
M;    Khaleed
F;      Kailane             
M;   Khaleefah
F;       Kailani            
M;      Khalid
F;     Kailanny            
M;      Khalifa
F;      Kailany            
M;       Khauã
F;        Kaily            
M;       Khélio
F;       Kaira             
M;   Khristopher
F;      Kairos             
M;    Khristyan
F;      Kaitlyn            
M;       Kiame
F;     Kajatou             
M;       Kiamy
F;      Kalissy            
M;        Kian
F;      Kalyani            
M;       Kiane
F;      Kamila             
M;       Kiany
F;     Kámilah             
M;       Kiare
F;      Kamile             
M;        Kiari
F;      Kamilla            
M;       Kiaro
F;      Kamilly            
M;       Kiary
F;      Kámya              
M;        Kiell
F;      Kanika             
M;      Kienda
F;     Kaniksha            
M;       Kiesse
F;     Kanisha             
M;        Kiezi
F;   Kanizfatema           
M;       Kifáni
F;      Kareen             
M;        Kiko
F;     Kareena             
M;       Kilian
F;       Karen             
M;     Kiluange
F;      Karima             
M;      Kimany
F;      Karime             
M;      Kimon
F;       Karin             
M;       Kinan
F;      Karina             
M;        Kion
F;      Karine             
M;       Kirian
F;     Karinna             
M;        Kiril
F;       Karisa            
M;        Kirill
F;     Karmjot             
M;       Kirtan
F;       Karol             
M;     Kissamá
F;     Karolina            
M;       Kiven
F;     Karoline            
M;      Kiyaan
F;     Karoliny            
M;       Kiyan
F;     Karolyna            
M;       Kizua
F;     Karynne             
M;       Klaus
F;     Kashfiya            
M;      Kleber
F;    Kashmala             
M;      Kléber
F;      Kassia             
M;     Kledilson
F;      Kássia             
M;      Kleiton
F;      Kassie             
M;    Kleydilson
F;    Kassimara            
M;      Kleydy
F;      Kássya             
M;      Kleyton
F;      Kâssya             
M;    Klinsmann
F;     Kataleya            
M;    Klismman
F;    Katalleya            
M;       Kobe
F;      Katalya            
M;   Konstantin
F;     Katarina            
M;   Kostyantyn
F;        Kate             
M;       Kripal
F;   Katelynn            
M;          Kris
F;    Katerin            
M;        Krish
F;    Katerina           
M;      Krishang
F;   Katharina           
M;       Krishiv
F;   Katherine           
M;       Kristen
F;   Kathleen            
M;      Kristian
F;   Kathrine            
M;        Kristis
F;    Kathryn            
M;    Kristopher
F;     Kathya            
M;        Kritan
F;      Katia            
M;        Kunal
F;      Kátia            
M;     Kunchok
F;      Katie            
M;         Kush
F;     Katlin            
M;      Kwame
F;     Katrin            
M;        Kweli
F;    Kattleya           
M;      Kwenda
F;      Katty            
M;        Kyami
F;    Kauana             
M;         Kyan
F;     Kausar            
M;      Kyandro
F;     Kavya             
M;        Kyari
F;    Kawiny             
M;      Kydyane
F;      Kaya             
M;        Kylain
F;     Kayani            
M;        Kylar
F;   Kayannie            
M;         Kyle
F;     Kayara            
M;        Kylian
F;      Kayla            
M;        Kyllen
F;    Kaylane            
M;      Kymani
F;     Kaylee            
M;       Kyrian
F;    Kayleen            
M;         Lael
F;    Kayleigh           
M;       Laércio
F;     Kaylen            
M;      Laerson
F;     Kaylie            
M;   Lain-Antonio
F;     Kaylin            
M;    Lamarana
F;     Kaylla            
M;       Lander
F;     Kayna             
M;          Lap
F;      Kayra            
M;         Lapo
F;     Kayssa            
M;         Larik
F;    Kédiany            
M;      Lassana
F;      Keiko            
M;      Laudinei
F;      Keila            
M;     Laurenço
F;    Keilane            
M;      Laurent
F;    Keilany            
M;    Laurentino
F;      Keilly           
M;     Laurentiu
F;    Keimilly           
M;     Laurindo
F;      Keira            
M;        Lauro
F;    Keissim            
M;     Lawrence
F;     Keissy            
M;       Layron
F;      Keity            
M;       Lázaro
F;      Kelen            
M;      Lazarus
F;      Kélia            
M;       Leando
F;      Keliane            
M;    Léandre
F;      Kellen             
M;    Leandro
F;        Kelly            
M;    Léandro
F;        kelly            
M;     Lebron
F;       KellY             
M;      Léccio
F;       Kellya            
M;     Lechen
F;     Kellyane            
M;       Lécio
F;       Kellyn            
M;    Ledilson
F;      Kellyne            
M;   Ledinilson
F;      Kelmy              
M;        Lee
F;      Kelshia            
M;       Lého
F;       Kélsia            
M;     Leidson
F;       Kelsie            
M;     Lemuel
F;       Kelsy             
M;        Len
F;        Kely             
M;    Lenilson
F;       Kélya             
M;       Lenin
F;       Këlya             
M;      Lenine
F;      Kemilly            
M;       Lénio
F;      Kemily             
M;      Lenny
F;      Kendall            
M;       Leny
F;      Kendra             
M;        Leo
F;       Kênia             
M;        Léo
F;      Kentia             
M;   Leodvaldo
F;       Kenya             
M;       Leon
F;       Kenza             
M;       Léon
F;       Kenzi             
M;    Leonard
F;      Kenzie             
M;    Léonard
F;       Kéren             
M;   Leonardo
F;     Kérinha             
M;     Leonel
F;       Késia             
M;     Leonid
F;      Kessia             
M;    Leónidas
F;      Késsia             
M;    Leonídio
F;     Kessyah             
M;    Leonildo
F;    Kethellen            
M;     Leontie
F;     Ketleliny           
M;    Léontino
F;      Ketley             
M;    Léo-Paul
F;       Kevna             
M;    Leopold
F;        Keya             
M;   Leopoldo
F;     Keyanna             
M;     Lesane
F;       Keyla             
M;       Lésio
F;     Keyliane            
M;      Letian
F;       Keylla            
M;        Lev
F;       Keyna             
M;        Levi
F;     Keynara             
M;        Leví
F;       Kezia             
M;      Levine
F;      Keziah             
M;       Levy
F;    Khadidiato           
M;       Lewis
F;   Khadidiatou           
M;   Leydilson
F;      Khadija            
M;      Lhyam
F;       Khaila           
M;        Lia
F;     Khaleesi           
M;       Liam
F;      Khalisa           
M;       Lian
F;      Kharen            
M;    Liandro
F;      Khatija           
M;      Liano
F;     Khatijah           
M;     Libânio
F;      Khayla            
M;    Liberato
F;    Khaymara            
M;     Licínio
F;   Kherunissa           
M;       Lídio
F;      Kheylla           
M;    Liedson
F;      Khiara            
M;     Lielson
F;      Khiiara           
M;       Lijoy
F;      Khizra            
M;         Lil
F;       Khloe            
M;     Lincoln
F;       Khloé            
M;       Lino
F;      Khushi            
M;      Lionel
F;    Khushman            
M;        Liri
F;   Khushpreet           
M;   Lisandro
F;       Khusi            
M;   Lisandru
F;      Khyara            
M;   Lissandro
F;       Kiami            
M;    Lisuarte
F;      Kiamy             
M;      Litana
F;      Kianna            
M;       Lívio
F;       Kiany            
M;       Liviu
F;       Kiara            
M;    Liwilson
F;       kiara            
M;   Lizandro
F;      Kidiana           
M;       Loan
F;       Kielle           
M;       Lobo
F;     Kiendra            
M;      Logan
F;      Kiesse            
M;      Lohan
F;       Kieza            
M;       Loïc
F;      Kihara            
M;        Lok
F;       Kiláry           
M;       Lopo
F;    Kimberley           
M;     Lorenz
F;     Kimberly           
M;    Lorenzo
F;      Kimora            
M;    Lorenzó
F;       Kinia            
M;   Lorenzzo
F;        Kira            
M;     Lorien
F;      Kishani           
M;      Louan
F;       Kissia           
M;      Louca
F;      Kiuma             
M;     Loucas
F;       Klara            
M;      Louis
F;      Klaudia           
M;   Lourenço
F;       Kleio            
M;   Lourenzo
F;   Klementyna           
M;     Lovish
F;        Kléo            
M;      Luaan
F;       Klery            
M;       Luai
F;      Komal             
M;       Luan
F;       Kripa            
M;       Lúan
F;     Krisha             
M;      Luath
F;    Krishna             
M;       Luati
F;     Krishti            
M;       Luaty
F;     Krisma             
M;       Luca
F;     Kristal            
M;      Lucah
F;    Kristelle           
M;       Lucas
F;      Kristi            
M;      Lucca
F;    Kristina            
M;      Luccas
F;     Krittika           
M;      Lucian
F;   Krushangi            
M;   Lucianno
F;    Krutgna             
M;     Luciano
F;     Krystal            
M;      Luciel
F;    Kulthum             
M;      Lucien
F;      Kyana             
M;       Lucio
F;    Kyanna              
M;       Lúcio
F;     Kyanni             
M;      Luckas
F;      Kyara             
M;    Ludgero
F;      kyara             
M;   Ludovico
F;     Kyarah             
M;        Lui
F;     Kyesse             
M;       Luigi
F;      Kygia             
M;        Luis
F;       Kyla             
M;        Luís
F;       Kylie            
M;   Luisandro
F;     Kynara             
M;        Luiz
F;   Kyomara              
M;   Luizandro
F;       Lace             
M;    Luizinho
F;      Lacey             
M;       Luka
F;     Laércia            
M;      Lukas
F;    Laeticia            
M;      Lukás
F;    Laetitia            
M;       Luke
F;    Laëtitia            
M;      Lukeni
F;       Laia             
M;    Lukenny
F;     Laibah             
M;     Lukeny
F;     Laidija            
M;      Lukian
F;       Laila            
M;    Luqman
F;     Laïlana            
M;    Lussemo
F;      Laima             
M;     Lutiero
F;      Laine             
M;    Luviano
F;       Lais             
M;      Lwane
F;       Laís             
M;       Lwazi
F;      Laisa             
M;       Lyam
F;      Laissa            
M;       Lyan
F;      Laíssa            
M;    Lyandro
F;   Laiyanne             
M;      Lyann
F;       Laíz             
M;       Lyon
F;       Laizi            
M;      Lyrics
F;    Lakisha             
M;   Lyssandro
F;    Lakshmi             
M;   Lyubomyr
F;     Laksmi             
M;     Maahin
F;        Laly             
M;      Maaz
F;      Lamisa             
M;     Macar
F;        Lana             
M;    Macbeth
F;      Lanica             
M;     Maceo
F;      Lânica             
M;     Maciel
F;       Lanna             
M;     Madani
F;     Lannah              
M;     Maddox
F;        Lara             
M;     Madjer
F;    Larayumi             
M;      Mads
F;     Lariana             
M;      Madu
F;     Lariane             
M;      Mael
F;       Larisa            
M;     Maërik
F;      Larissa            
M;     Maezie
F;       Láriza            
M;     Magno
F;      Larysa             
M;    Magnuson
F;     Laryssa             
M;      Mago
F;       Lasilis           
M;     Mahad
F;      Lathifa            
M;   Mahamadou
F;       Latifa            
M;    Mahamat
F;      Latifah            
M;     Maher
F;     Lauane              
M;     Mahib
F;    Lauanny              
M;      Mahir
F;       Laura             
M;    Mahomed
F;    Laureana             
M;     Maicon
F;     Laureen             
M;     Maike
F;      Lauren             
M;      Mair
F;     Laurena             
M;     Mairon
F;     Lauréna             
M;     Maison
F;     Laurene             
M;      Majd
F;     Laurent             
M;     Makar
F;   Laurentina            
M;    Makaylo
F;    Lauriana             
M;     Maksim
F;    Laurinda             
M;    Maksym
F;    Lauryane             
M;     Malachi
F;      Lauryn             
M;     Malam
F;      Lavinia            
M;    Malaquias
F;      Lavínia            
M;     Malav
F;    Lavonne              
M;    Malcolm
F;      Lawan              
M;     Malcom
F;        Laya             
M;     Maldine
F;      Layane             
M;     Malick
F;    Layanna              
M;      Malik
F;    Layanne              
M;     Malvin
F;      Layara             
M;    Mamadou
F;      Layena             
M;    Mamadu
F;       Layla             
M;    Mamadú
F;       Layne             
M;    Mamede
F;       Layra             
M;    Mamudu
F;       Laysa             
M;      Man
F;     Laysla            
M;     Manan
F;    Layssa             
M;    Manasseh
F;        Le             
M;    Manassés
F;       Lea             
M;     Manav
F;       Léa             
M;     Manel
F;      Leah             
M;      Máni
F;      Léah             
M;     Manish
F;      Lêan             
M;     Manjot
F;     Leana             
M;     Mann
F;     Léana             
M;    Mannoor
F;   Leandra             
M;     Manoel
F;   Léandra             
M;     Manraj
F;     Leane             
M;    Manshit
F;     Léane             
M;     Manteg
F;    Leanje             
M;   Mantejpreet
F;    Leanna             
M;    Manthan
F;    Léanna             
M;     Manu
F;    Léanor             
M;     Manuel
F;    Lecticia           
M;    Manveer
F;    Lectícia           
M;     Marbin
F;     Leena             
M;      Marc
F;      Leia             
M;     Marcel
F;   Leidivan            
M;     Márcel
F;      Leila            
M;    Marcelino
F;      Leire            
M;    Marcello
F;      Leiza            
M;    Marcelo
F;    Lekbira            
M;     Marcéu
F;    Lemba              
M;    Marcílio
F;      Lena             
M;     Marcio
F;      Léna             
M;     Márcio
F;     Lénia             
M;     Marco
F;     Lenicy            
M;     Marcos
F;     Lenin             
M;     Marcus
F;     Lenise            
M;     Marian
F;    Lenora             
M;    Mariano
F;   Leocádia            
M;     Marino
F;   Leomara             
M;     Mario
F;     Leona             
M;     Mário
F;   Leonara             
M;     Marius
F;     Leone             
M;     Mariusz
F;     Léone             
M;      Mark
F;   Leonela             
M;     Markel
F;   Leonella            
M;    Markiyan
F;    Leónia             
M;     Marko
F;    Léonie             
M;     Markus
F;   Leonilde            
M;     Marley
F;    Leonna             
M;     Marlon
F;   Leonnor             
M;     Marlos
F;    Leonny             
M;     Marlyn
F;     Leonor              
M;    Marouane
F;     Leonôr              
M;    Marques
F;     Léonor              
M;     Marsel
F;    Leonora              
M;     Marthin
F;    Leontina             
M;    Marthyn
F;   Léopoldine            
M;      Martí
F;      Leslie             
M;    Martiano
F;     Lethicia            
M;     Martim
F;     Lethícia            
M;   Martim-Yanni
F;    Lethycia             
M;     Martin
F;      Leticia            
M;     Martín
F;      Letícia            
M;     Mártin
F;      Léticia            
M;    Martinho
F;     Leticya             
M;     Martino
F;     Letielly            
M;     Martiño
F;     Letissia            
M;     Martins
F;      Letizia            
M;     Martyn
F;      Letízia            
M;     Maruti
F;   Levi-Jordan           
M;     Marvin
F;       Lexie             
M;     Márvin
F;       Leya              
M;     Marvyn
F;     Leyane              
M;    Marwane
F;       Leyla             
M;     Mason
F;      Leyna              
M;    Masroor
F;      Lhuzie             
M;     Mateen
F;       Lhya              
M;      Matei
F;         Lia             
M;     Mateo
F;         Lía             
M;     Matéo
F;        Liah             
M;     Mateus
F;       Liana             
M;     Matheo
F;       Liane             
M;     Mathéo
F;      Lianna             
M;    Matheus
F;      Lianne             
M;     Mathias
F;      Lianny             
M;    Mathieu
F;      Lianor             
M;     Mathis
F;       Liany             
M;     Mathys
F;       Liara             
M;     Matias
F;     Libânia             
M;     Matías
F;     Libiane             
M;    Matibino
F;       Lícia             
M;      Mátio
F;     Liciana             
M;     Matisse
F;     Liciane             
M;     Matísse
F;      Licínia            
M;     Matteo
F;       Lidia             
M;     Mattéo
F;       Lídia             
M;    Mattheo
F;     Lidiana             
M;    Matthew
F;    Lidianay             
M;    Matthias
F;     Lidiane             
M;      Matti
F;     Lidiany             
M;     Mattia
F;      Lidija           
M;      Mattias
F;      Lígia            
M;       Mattis
F;    Ligiane            
M;    Matusalém
F;       Lila            
M;      Matvei
F;       Lilia           
M;      Matvey
F;       Lília           
M;       Matvii
F;     Liliam            
M;      Matviy
F;      Lilian           
M;       Matz
F;     Liliana           
M;       Mauri
F;     Liliane           
M;     Mauricio
F;    Lilianna           
M;     Maurício
F;    Lilliana           
M;      Maurílio
F;      Lillie           
M;      Mauro
F;       Lilly           
M;     Maurycy
F;       Lily            
M;       Mavi
F;      Lilya            
M;      Mawete
F;       Lina            
M;        Max
F;      Linda            
M;      Maxim
F;     Lindha            
M;      Maxime
F;     Linjing           
M;    Maximiano
F;    Lionela            
M;     Maximilen
F;     Lipika            
M;    Maximilian
F;       Lira            
M;    Maximiliano
F;       Líria           
M;      Máximo
F;        Lis            
M;     Maximus
F;       Lisa            
M;     Maxuwell
F;     Lisana            
M;      Maxwell
F;   Lisandra            
M;      Mayank
F;     Lisbon            
M;      Maycon
F;      Lissa            
M;      Maylen
F;   Lissandra           
M;      Maylon
F;        Liv            
M;     Maylson
F;      Livia            
M;     Mayronne
F;      Lívia            
M;      Mayson
F;      Livya            
M;     McKenzie
F;       Liya            
M;     Medhansh
F;   Liyaanah            
M;     Me-Diné
F;     Liyana            
M;       Meer
F;        Liz            
M;       Meet
F;       Liza            
M;       Megh
F;   Lizandra            
M;      Mehaan
F;      Lizéa            
M;       Mehdi
F;        Lízi           
M;        Mel
F;    LLyhara            
M;      Melqui
F;     Loana             
M;    Melquisedec
F;    Lohana             
M;   Melquizedeque
F;      Loide            
M;      Melvin
F;      Loíka            
M;      Mélvin
F;       Lok             
M;      Mendo
F;        Lola            
M;      Meng
F;       Lona             
M;    Meregaly
F;   Loredana             
M;      Meryk
F;     Lorena             
M;    Mesaque
F;    Lorenna             
M;     Messias
F;    Lorenza             
M;     Meyson
F;     Loriana            
M;      Mezut
F;    Loriane             
M;   M'Hammed
F;       Lorie            
M;      Micael
F;      Lorine            
M;    Micaelsun
F;    Lorraine            
M;      Micah
F;    Lorrainy            
M;     Micaias
F;    Lorrany             
M;     Michael
F;        Lou             
M;    Michaiah
F;     Louana             
M;      Michal
F;     Louane             
M;      Michel
F;   Louanna              
M;   Michelangelo
F;   Lou-Anna             
M;     Michell
F;     Loucia             
M;    Michelson
F;      Louisa            
M;     Mickael
F;     Louise             
M;     Mickaël
F;     Louíse             
M;      Miguel
F;      Louna             
M;     MIGUEL
F;    Lourdes             
M;   Miguelangelo
F;        Lua             
M;      Mihai
F;      Luana             
M;      Mihail
F;     Luanda             
M;      Mihir
F;      Luane             
M;      Mikael
F;      Luani             
M;     Mikaele
F;     Luanna             
M;      Mike
F;     Luanny             
M;      Mikel
F;      Luany             
M;      Mikha'
F;      Luara             
M;     Mikhael
F;      Lucca             
M;     Mikhail
F;       Lucia            
M;     Mikheil
F;       Lucía            
M;      Mikul
F;       Lúcia            
M;      Milade
F;    Luciana             
M;      Milan
F;    Luciane             
M;      Mílton
F;       Lucie            
M;      Mindo
F;    Luciena             
M;    Miqueias
F;    Luciene             
M;      Miran
F;      Lucile            
M;       Miré
F;      Lucília           
M;     Miroslav
F;      Lucily            
M;      Misael
F;    Lucinda             
M;      Misaki
F;       Lucy             
M;     Mivaan
F;    Lucymar             
M;      Mizael
F;    Ludiana             
M;      M'ma
F;     Ludiany            
M;      Moayé
F;     Ludima             
M;     Modrich
F;     Ludmila            
M;      Mogli
F;    Ludyanne            
M;    Mohamad
F;        Lueji           
M;    Mohamade
F;       Luena            
M;    Mohamadu
F;     Luenna             
M;    Mohamadú
F;      Luiana            
M;    Mohamed
F;    Luicilene           
M;    Mohammad
F;       Luine            
M;   Mohammadou
F;         Luís           
M;    Mohammed
F;        Luisa           
M;   Mohkamdeep
F;        Luísa           
M;      Moises
F;       LUÍSA            
M;      Moisés
F;       Luisie           
M;      Monik
F;        Luiza           
M;   Montgomery
F;        Luíza           
M;     Monther
F;        Luka            
M;      Moosa
F;     Lukénia            
M;       Mor
F;     Lukenya            
M;     Morgan
F;     Lumena             
M;      Moróni
F;        Lumi            
M;      Morôni
F;        Luna            
M;      Moses
F;       Lunah            
M;     Mouctar
F;      Lunara            
M;   Mouhamadou
F;      Luniva            
M;    Mouhamed
F;       Lunna            
M;    Muamadu
F;     Lunnah             
M;     Muamed
F;      Lurdes            
M;    Mubasshir
F;      Lúriah            
M;      Mueti
F;      Luriam            
M;     Mufaddal
F;     Luriane            
M;    Muhamad
F;   Luwejíyane           
M;    Muhamed
F;      Luyana            
M;    Muhammad
F;      Luyane            
M;     Muhibur
F;         Luz            
M;       Muif
F;        Luzia           
M;     Mujtaba
F;       Lweji            
M;      Mulai
F;      Lwena             
M;      Murilo
F;      Lwezzy            
M;     Murtaza
F;         Lya            
M;      Mussa
F;        Lyah            
M;      Mussá
F;        Lyan            
M;     Mustafa
F;       Lyana            
M;     Mustafá
F;     Lyandra            
M;     Mutaro
F;       Lyane            
M;    Muzammil
F;       Lyani            
M;      Mychel
F;      Lyanie            
M;      Mykael
F;       Lyara            
